DATA;WORK_ORDER;ID_OPERADOR;ID_EQUIPE;QTDE;ID_GRADE;ID_PRODUTO;ID_COR
29/11/2024;38801;2845;4753;4;5;347680;555760
29/11/2024;38801;2845;4753;5;5;347680;555760
29/11/2024;38801;2845;4753;10;5;347680;555760
29/11/2024;38802;2845;4753;30;5;333528;555760
29/11/2024;38804;4185;4753;1;7;342501;555761
29/11/2024;38805;4185;4753;6;3;342501;555754
29/11/2024;38805;4185;4753;4;4;342501;555754
29/11/2024;38805;4185;4753;2;5;342501;555754
29/11/2024;38806;3917;4754;11;7;337981;555758
29/11/2024;38807;3917;4754;2;7;331894;555755
29/11/2024;38807;3917;4754;9;7;331894;555755
29/11/2024;38806;3917;4754;6;3;337981;555758
29/11/2024;38806;3917;4754;7;3;337981;555758
29/11/2024;38806;3917;4754;9;3;337981;555758
29/11/2024;38806;3917;4754;10;3;337981;555758
29/11/2024;38806;3917;4754;11;3;337981;555758
29/11/2024;38807;3917;4754;5;3;331894;555755
29/11/2024;38807;3917;4754;12;3;331894;555755
29/11/2024;38807;3917;4754;14;3;331894;555755
29/11/2024;38807;3917;4754;15;3;331894;555755
29/11/2024;38806;3917;4754;7;4;337981;555758
29/11/2024;38806;3917;4754;9;4;337981;555758
29/11/2024;38806;3917;4754;10;4;337981;555758
29/11/2024;38807;3917;4754;0;4;331894;555755
29/11/2024;38807;3917;4754;5;4;331894;555755
29/11/2024;38807;3917;4754;14;4;331894;555755
29/11/2024;38807;3917;4754;16;4;331894;555755
29/11/2024;38806;3917;4754;5;5;337981;555758
29/11/2024;38807;3917;4754;11;5;331894;555755
29/11/2024;38807;3917;4754;12;5;331894;555755
29/11/2024;38807;3917;4754;14;5;331894;555755
29/11/2024;38808;2832;4755;31;3;330454;555761
29/11/2024;38809;2832;4755;20;3;333088;555761
29/11/2024;38808;2832;4755;11;4;330454;555761
29/11/2024;38808;2832;4755;10;5;330454;555761
30/11/2024;38810;2826;2917;2;7;343101;555759
30/11/2024;38811;2826;2917;7;7;343295;555762
30/11/2024;38812;2826;2917;10;7;331268;555760
30/11/2024;38813;2826;2917;10;3;331894;555756
30/11/2024;38814;2826;2917;6;3;331894;555760
30/11/2024;38810;2826;2917;1;3;343101;555759
30/11/2024;38810;2826;2917;2;3;343101;555759
30/11/2024;38811;2826;2917;7;3;343295;555762
30/11/2024;38811;2826;2917;9;3;343295;555762
30/11/2024;38812;2826;2917;4;3;331268;555760
30/11/2024;38812;2826;2917;5;3;331268;555760
30/11/2024;38812;2826;2917;6;3;331268;555760
30/11/2024;38812;2826;2917;7;3;331268;555760
30/11/2024;38812;2826;2917;11;3;331268;555760
30/11/2024;38812;2826;2917;14;3;331268;555760
30/11/2024;38813;2826;2917;10;4;331894;555756
30/11/2024;38814;2826;2917;6;4;331894;555760
30/11/2024;38810;2826;2917;6;4;343101;555759
30/11/2024;38811;2826;2917;9;4;343295;555762
30/11/2024;38812;2826;2917;6;4;331268;555760
30/11/2024;38812;2826;2917;10;4;331268;555760
30/11/2024;38812;2826;2917;11;4;331268;555760
30/11/2024;38812;2826;2917;11;4;331268;555760
30/11/2024;38813;2826;2917;10;5;331894;555756
30/11/2024;38814;2826;2917;9;5;331894;555760
30/11/2024;38810;2826;2917;2;5;343101;555759
30/11/2024;38811;2826;2917;5;5;343295;555762
30/11/2024;38812;2826;2917;6;5;331268;555760
30/11/2024;38812;2826;2917;15;5;331268;555760
30/11/2024;38813;2826;2917;4;6;331894;555756
30/11/2024;38814;2826;2917;5;6;331894;555760
30/11/2024;38815;2840;4750;9;7;344072;555761
30/11/2024;38816;2840;4750;9;7;331894;555755
30/11/2024;38816;2840;4750;12;7;331894;555755
30/11/2024;38816;2840;4750;14;7;331894;555755
30/11/2024;38816;2840;4750;14;7;331894;555755
30/11/2024;38816;2840;4750;15;7;331894;555755
30/11/2024;38815;2840;4750;2;3;344072;555761
30/11/2024;38815;2840;4750;5;3;344072;555761
30/11/2024;38815;2840;4750;9;3;344072;555761
30/11/2024;38815;2840;4750;10;3;344072;555761
30/11/2024;38815;2840;4750;11;3;344072;555761
30/11/2024;38815;2840;4750;11;3;344072;555761
30/11/2024;38816;2840;4750;0;3;331894;555755
30/11/2024;38816;2840;4750;6;3;331894;555755
30/11/2024;38816;2840;4750;7;3;331894;555755
30/11/2024;38816;2840;4750;12;3;331894;555755
30/11/2024;38816;2840;4750;14;3;331894;555755
30/11/2024;38816;2840;4750;14;3;331894;555755
30/11/2024;38816;2840;4750;15;3;331894;555755
30/11/2024;38816;2840;4750;15;3;331894;555755
30/11/2024;38816;2840;4750;16;3;331894;555755
30/11/2024;38816;2840;4750;17;3;331894;555755
30/11/2024;38815;2840;4750;0;4;344072;555761
30/11/2024;38815;2840;4750;6;4;344072;555761
30/11/2024;38815;2840;4750;7;4;344072;555761
30/11/2024;38815;2840;4750;10;4;344072;555761
30/11/2024;38815;2840;4750;10;4;344072;555761
30/11/2024;38816;2840;4750;2;4;331894;555755
30/11/2024;38816;2840;4750;5;4;331894;555755
30/11/2024;38816;2840;4750;6;4;331894;555755
30/11/2024;38816;2840;4750;14;4;331894;555755
30/11/2024;38816;2840;4750;14;4;331894;555755
30/11/2024;38816;2840;4750;14;4;331894;555755
30/11/2024;38816;2840;4750;15;4;331894;555755
30/11/2024;38816;2840;4750;15;4;331894;555755
30/11/2024;38816;2840;4750;15;4;331894;555755
30/11/2024;38815;2840;4750;0;5;344072;555761
30/11/2024;38816;2840;4750;2;5;331894;555755
30/11/2024;38816;2840;4750;6;5;331894;555755
30/11/2024;38816;2840;4750;14;5;331894;555755
30/11/2024;38816;2840;4750;14;5;331894;555755
30/11/2024;38816;2840;4750;14;5;331894;555755
30/11/2024;38816;2840;4750;15;5;331894;555755
30/11/2024;38816;2840;4750;15;5;331894;555755
30/11/2024;38817;4595;4751;15;7;342501;555759
30/11/2024;38818;4595;4751;11;7;342501;555761
30/11/2024;38819;4595;4751;7;7;343101;555757
30/11/2024;38817;4595;4751;55;3;342501;555759
30/11/2024;38817;4595;4751;61;3;342501;555759
30/11/2024;38818;4595;4751;11;3;342501;555761
30/11/2024;38818;4595;4751;14;3;342501;555761
30/11/2024;38818;4595;4751;19;3;342501;555761
30/11/2024;38818;4595;4751;21;3;342501;555761
30/11/2024;38819;4595;4751;14;3;343101;555757
30/11/2024;38819;4595;4751;19;3;343101;555757
30/11/2024;38817;4595;4751;39;4;342501;555759
30/11/2024;38818;4595;4751;19;4;342501;555761
30/11/2024;38818;4595;4751;21;4;342501;555761
30/11/2024;38819;4595;4751;6;4;343101;555757
30/11/2024;38819;4595;4751;19;4;343101;555757
30/11/2024;38817;4595;4751;21;5;342501;555759
30/11/2024;38818;4595;4751;12;5;342501;555761
30/11/2024;38819;4595;4751;10;5;343101;555757
30/11/2024;38820;2832;4755;6;7;330454;555761
30/11/2024;38820;2832;4755;15;7;330454;555761
30/11/2024;38821;2832;4755;24;7;333088;555761
30/11/2024;38820;2832;4755;25;3;330454;555761
30/11/2024;38820;2832;4755;27;3;330454;555761
30/11/2024;38822;2832;4755;11;3;342119;555754
30/11/2024;38821;2832;4755;64;3;333088;555761
30/11/2024;38820;2832;4755;10;4;330454;555761
30/11/2024;38820;2832;4755;19;4;330454;555761
30/11/2024;38820;2832;4755;20;4;330454;555761
30/11/2024;38822;2832;4755;0;4;342119;555754
30/11/2024;38821;2832;4755;64;4;333088;555761
30/11/2024;38820;2832;4755;10;5;330454;555761
30/11/2024;38822;2832;4755;0;5;342119;555754
30/11/2024;38821;2832;4755;21;5;333088;555761
30/11/2024;38823;4820;4755;11;7;347680;555757
30/11/2024;38823;4820;4755;6;3;347680;555757
30/11/2024;38823;4820;4755;10;3;347680;555757
30/11/2024;38823;4820;4755;12;3;347680;555757
30/11/2024;38823;4820;4755;10;4;347680;555757
30/11/2024;38823;4820;4755;10;4;347680;555757
30/11/2024;38823;4820;4755;11;5;347680;555757
01/12/2024;38824;2850;4752;10;7;330074;555757
01/12/2024;38824;2850;4752;9;7;330074;555757
01/12/2024;38824;2850;4752;10;7;330074;555757
01/12/2024;38825;2850;4752;23;7;346732;555760
01/12/2024;38824;2850;4752;5;3;330074;555757
01/12/2024;38824;2850;4752;7;3;330074;555757
01/12/2024;38824;2850;4752;7;3;330074;555757
01/12/2024;38824;2850;4752;9;3;330074;555757
01/12/2024;38824;2850;4752;9;3;330074;555757
01/12/2024;38824;2850;4752;12;3;330074;555757
01/12/2024;38824;2850;4752;14;3;330074;555757
01/12/2024;38824;2850;4752;15;3;330074;555757
01/12/2024;38825;2850;4752;2;3;346732;555760
01/12/2024;38825;2850;4752;26;3;346732;555760
01/12/2024;38824;2850;4752;5;4;330074;555757
01/12/2024;38824;2850;4752;21;4;330074;555757
01/12/2024;38824;2850;4752;21;4;330074;555757
01/12/2024;38825;2850;4752;5;4;346732;555760
01/12/2024;38825;2850;4752;7;4;346732;555760
01/12/2024;38825;2850;4752;15;4;346732;555760
01/12/2024;38824;2850;4752;12;5;330074;555757
01/12/2024;38825;2850;4752;23;5;346732;555760
01/12/2024;38825;2850;4752;7;6;346732;555760
01/12/2024;38825;2850;4752;17;6;346732;555760
01/12/2024;38826;2845;4753;7;7;347605;555762
01/12/2024;38826;2845;4753;15;7;347605;555762
01/12/2024;38826;2845;4753;19;7;347605;555762
01/12/2024;38826;2845;4753;9;3;347605;555762
01/12/2024;38826;2845;4753;17;3;347605;555762
01/12/2024;38826;2845;4753;19;3;347605;555762
01/12/2024;38826;2845;4753;23;3;347605;555762
01/12/2024;38826;2845;4753;23;3;347605;555762
01/12/2024;38826;2845;4753;24;3;347605;555762
01/12/2024;38826;2845;4753;29;3;347605;555762
01/12/2024;38827;2845;4753;14;3;326635;555762
01/12/2024;38827;2845;4753;19;3;326635;555762
01/12/2024;38827;2845;4753;19;3;326635;555762
01/12/2024;38827;2845;4753;21;3;326635;555762
01/12/2024;38826;2845;4753;2;4;347605;555762
01/12/2024;38826;2845;4753;10;4;347605;555762
01/12/2024;38826;2845;4753;12;4;347605;555762
01/12/2024;38826;2845;4753;17;4;347605;555762
01/12/2024;38827;2845;4753;10;4;326635;555762
01/12/2024;38827;2845;4753;10;4;326635;555762
01/12/2024;38827;2845;4753;12;4;326635;555762
01/12/2024;38827;2845;4753;12;4;326635;555762
01/12/2024;38827;2845;4753;14;4;326635;555762
01/12/2024;38826;2845;4753;14;5;347605;555762
01/12/2024;38826;2845;4753;15;5;347605;555762
01/12/2024;38827;2845;4753;0;5;326635;555762
01/12/2024;38828;3917;4754;19;7;342501;555761
01/12/2024;38829;3917;4754;4;7;341355;555759
01/12/2024;38830;3917;4754;9;7;343101;555754
01/12/2024;38831;3917;4754;9;3;342630;555759
01/12/2024;38831;3917;4754;9;3;342630;555759
01/12/2024;38831;3917;4754;14;3;342630;555759
01/12/2024;38831;3917;4754;17;3;342630;555759
01/12/2024;38831;3917;4754;23;3;342630;555759
01/12/2024;38831;3917;4754;26;3;342630;555759
01/12/2024;38831;3917;4754;26;3;342630;555759
01/12/2024;38832;3917;4754;4;3;342504;555754
01/12/2024;38832;3917;4754;9;3;342504;555754
01/12/2024;38828;3917;4754;19;3;342501;555761
01/12/2024;38828;3917;4754;26;3;342501;555761
01/12/2024;38829;3917;4754;4;3;341355;555759
01/12/2024;38829;3917;4754;5;3;341355;555759
01/12/2024;38829;3917;4754;7;3;341355;555759
01/12/2024;38829;3917;4754;14;3;341355;555759
01/12/2024;38829;3917;4754;15;3;341355;555759
01/12/2024;38829;3917;4754;19;3;341355;555759
01/12/2024;38830;3917;4754;19;3;343101;555754
01/12/2024;38831;3917;4754;14;4;342630;555759
01/12/2024;38831;3917;4754;17;4;342630;555759
01/12/2024;38831;3917;4754;23;4;342630;555759
01/12/2024;38831;3917;4754;26;4;342630;555759
01/12/2024;38831;3917;4754;26;4;342630;555759
01/12/2024;38832;3917;4754;7;4;342504;555754
01/12/2024;38828;3917;4754;36;4;342501;555761
01/12/2024;38829;3917;4754;10;4;341355;555759
01/12/2024;38829;3917;4754;14;4;341355;555759
01/12/2024;38829;3917;4754;17;4;341355;555759
01/12/2024;38830;3917;4754;23;4;343101;555754
01/12/2024;38831;3917;4754;14;5;342630;555759
01/12/2024;38831;3917;4754;19;5;342630;555759
01/12/2024;38831;3917;4754;23;5;342630;555759
01/12/2024;38828;3917;4754;19;5;342501;555761
01/12/2024;38829;3917;4754;2;5;341355;555759
01/12/2024;38830;3917;4754;17;5;343101;555754
01/12/2024;38833;2832;4755;28;4;347605;555762
02/12/2024;38834;2826;2917;17;7;342630;555760
02/12/2024;38835;2826;2917;2;7;355311;555754
02/12/2024;38836;2826;2917;9;7;337981;555754
02/12/2024;38836;2826;2917;10;7;337981;555754
02/12/2024;38837;2826;2917;5;3;342119;555760
02/12/2024;38837;2826;2917;7;3;342119;555760
02/12/2024;38837;2826;2917;10;3;342119;555760
02/12/2024;38834;2826;2917;10;3;342630;555760
02/12/2024;38834;2826;2917;17;3;342630;555760
02/12/2024;38835;2826;2917;9;3;355311;555754
02/12/2024;38836;2826;2917;12;3;337981;555754
02/12/2024;38836;2826;2917;21;3;337981;555754
02/12/2024;38837;2826;2917;7;4;342119;555760
02/12/2024;38837;2826;2917;7;4;342119;555760
02/12/2024;38837;2826;2917;9;4;342119;555760
02/12/2024;38834;2826;2917;9;4;342630;555760
02/12/2024;38834;2826;2917;21;4;342630;555760
02/12/2024;38835;2826;2917;9;4;355311;555754
02/12/2024;38836;2826;2917;19;4;337981;555754
02/12/2024;38837;2826;2917;5;5;342119;555760
02/12/2024;38837;2826;2917;7;5;342119;555760
02/12/2024;38834;2826;2917;17;5;342630;555760
02/12/2024;38835;2826;2917;0;5;355311;555754
02/12/2024;38836;2826;2917;4;5;337981;555754
02/12/2024;38838;2834;4750;4;7;341295;555758
02/12/2024;38838;2834;4750;7;3;341295;555758
02/12/2024;38838;2834;4750;12;3;341295;555758
02/12/2024;38838;2834;4750;7;4;341295;555758
02/12/2024;38838;2834;4750;12;4;341295;555758
02/12/2024;38838;2834;4750;12;4;341295;555758
02/12/2024;38838;2834;4750;9;5;341295;555758
02/12/2024;38838;2834;4750;12;5;341295;555758
02/12/2024;38838;2834;4750;19;5;341295;555758
02/12/2024;38839;4595;4751;10;7;345406;555756
02/12/2024;38839;4595;4751;10;3;345406;555756
02/12/2024;38839;4595;4751;10;3;345406;555756
02/12/2024;38839;4595;4751;12;3;345406;555756
02/12/2024;38839;4595;4751;12;3;345406;555756
02/12/2024;38839;4595;4751;10;4;345406;555756
02/12/2024;38839;4595;4751;10;4;345406;555756
02/12/2024;38839;4595;4751;12;4;345406;555756
02/12/2024;38839;4595;4751;12;4;345406;555756
02/12/2024;38839;4595;4751;5;5;345406;555756
02/12/2024;38839;4595;4751;7;5;345406;555756
02/12/2024;38839;4595;4751;10;5;345406;555756
02/12/2024;38839;4595;4751;12;5;345406;555756
02/12/2024;38839;4595;4751;14;5;345406;555756
02/12/2024;38839;4595;4751;14;5;345406;555756
02/12/2024;38840;4856;4751;0;7;351110;555757
02/12/2024;38840;4856;4751;9;3;351110;555757
02/12/2024;38840;4856;4751;14;3;351110;555757
02/12/2024;38840;4856;4751;5;4;351110;555757
02/12/2024;38840;4856;4751;9;4;351110;555757
02/12/2024;38840;4856;4751;9;4;351110;555757
02/12/2024;38840;4856;4751;14;4;351110;555757
02/12/2024;38840;4856;4751;0;5;351110;555757
02/12/2024;38840;4856;4751;14;5;351110;555757
02/12/2024;38840;4856;4751;14;5;351110;555757
02/12/2024;38841;2832;4755;0;7;347605;555762
02/12/2024;38842;2832;4755;12;3;345406;555756
02/12/2024;38842;2832;4755;23;3;345406;555756
02/12/2024;38841;2832;4755;14;4;347605;555762
02/12/2024;38842;2832;4755;12;4;345406;555756
02/12/2024;38842;2832;4755;23;4;345406;555756
02/12/2024;38842;2832;4755;12;5;345406;555756
03/12/2024;38843;2826;2917;0;7;346359;555755
03/12/2024;38844;2826;2917;9;7;346359;555754
03/12/2024;38845;2826;2917;2;7;338547;555756
03/12/2024;38846;2826;2917;0;7;339382;555754
03/12/2024;38847;2826;2917;5;7;341300;555755
03/12/2024;38848;2826;2917;26;7;351583;555758
03/12/2024;38843;2826;2917;4;3;346359;555755
03/12/2024;38844;2826;2917;2;3;346359;555754
03/12/2024;38844;2826;2917;5;3;346359;555754
03/12/2024;38844;2826;2917;9;3;346359;555754
03/12/2024;38844;2826;2917;9;3;346359;555754
03/12/2024;38844;2826;2917;9;3;346359;555754
03/12/2024;38845;2826;2917;2;3;338547;555756
03/12/2024;38845;2826;2917;12;3;338547;555756
03/12/2024;38846;2826;2917;5;3;339382;555754
03/12/2024;38847;2826;2917;19;3;341300;555755
03/12/2024;38848;2826;2917;15;3;351583;555758
03/12/2024;38848;2826;2917;19;3;351583;555758
03/12/2024;38848;2826;2917;19;3;351583;555758
03/12/2024;38843;2826;2917;4;4;346359;555755
03/12/2024;38844;2826;2917;9;4;346359;555754
03/12/2024;38844;2826;2917;10;4;346359;555754
03/12/2024;38845;2826;2917;10;4;338547;555756
03/12/2024;38846;2826;2917;2;4;339382;555754
03/12/2024;38847;2826;2917;14;4;341300;555755
03/12/2024;38848;2826;2917;14;4;351583;555758
03/12/2024;38848;2826;2917;17;4;351583;555758
03/12/2024;38848;2826;2917;19;4;351583;555758
03/12/2024;38843;2826;2917;0;5;346359;555755
03/12/2024;38844;2826;2917;5;5;346359;555754
03/12/2024;38845;2826;2917;2;5;338547;555756
03/12/2024;38846;2826;2917;0;5;339382;555754
03/12/2024;38847;2826;2917;9;5;341300;555755
03/12/2024;38848;2826;2917;14;5;351583;555758
03/12/2024;38848;2826;2917;14;5;351583;555758
03/12/2024;38849;2841;4752;19;7;342036;555754
03/12/2024;38849;2841;4752;10;3;342036;555754
03/12/2024;38849;2841;4752;12;3;342036;555754
03/12/2024;38849;2841;4752;19;3;342036;555754
03/12/2024;38849;2841;4752;9;4;342036;555754
03/12/2024;38849;2841;4752;10;4;342036;555754
03/12/2024;38849;2841;4752;15;4;342036;555754
03/12/2024;38849;2841;4752;10;5;342036;555754
03/12/2024;38849;2841;4752;10;5;342036;555754
03/12/2024;38850;2850;4752;15;7;341295;555758
03/12/2024;38850;2850;4752;21;7;341295;555758
03/12/2024;38850;2850;4752;14;3;341295;555758
03/12/2024;38850;2850;4752;15;3;341295;555758
03/12/2024;38850;2850;4752;17;3;341295;555758
03/12/2024;38850;2850;4752;17;3;341295;555758
03/12/2024;38850;2850;4752;17;3;341295;555758
03/12/2024;38850;2850;4752;19;3;341295;555758
03/12/2024;38850;2850;4752;24;3;341295;555758
03/12/2024;38850;2850;4752;26;3;341295;555758
03/12/2024;38850;2850;4752;7;4;341295;555758
03/12/2024;38850;2850;4752;9;4;341295;555758
03/12/2024;38850;2850;4752;14;4;341295;555758
03/12/2024;38850;2850;4752;15;4;341295;555758
03/12/2024;38850;2850;4752;15;4;341295;555758
03/12/2024;38850;2850;4752;19;4;341295;555758
03/12/2024;38850;2850;4752;23;4;341295;555758
03/12/2024;38850;2850;4752;5;5;341295;555758
03/12/2024;38850;2850;4752;14;5;341295;555758
03/12/2024;38850;2850;4752;15;5;341295;555758
03/12/2024;38850;2850;4752;15;5;341295;555758
03/12/2024;38850;2850;4752;23;5;341295;555758
03/12/2024;38851;2845;4753;15;7;341295;555762
03/12/2024;38851;2845;4753;17;7;341295;555762
03/12/2024;38852;2845;4753;9;3;351110;555757
03/12/2024;38851;2845;4753;12;3;341295;555762
03/12/2024;38851;2845;4753;14;3;341295;555762
03/12/2024;38851;2845;4753;19;3;341295;555762
03/12/2024;38851;2845;4753;15;5;341295;555762
03/12/2024;38851;2845;4753;17;5;341295;555762
03/12/2024;38853;3917;4754;0;7;343101;555758
03/12/2024;38854;3917;4754;72;7;330484;555756
03/12/2024;38853;3917;4754;7;3;343101;555758
03/12/2024;38854;3917;4754;36;3;330484;555756
03/12/2024;38854;3917;4754;72;3;330484;555756
03/12/2024;38853;3917;4754;5;4;343101;555758
03/12/2024;38854;3917;4754;72;4;330484;555756
03/12/2024;38854;3917;4754;76;4;330484;555756
03/12/2024;38853;3917;4754;4;5;343101;555758
03/12/2024;38854;3917;4754;107;5;330484;555756
04/12/2024;38855;2826;2917;7;7;328523;555757
04/12/2024;38856;2826;2917;12;7;355311;555756
04/12/2024;38857;2826;2917;2;7;334675;555757
04/12/2024;38858;2826;2917;0;7;339382;555756
04/12/2024;38859;2826;2917;14;3;337981;555754
04/12/2024;38859;2826;2917;19;3;337981;555754
04/12/2024;38855;2826;2917;17;3;328523;555757
04/12/2024;38856;2826;2917;9;3;355311;555756
04/12/2024;38856;2826;2917;19;3;355311;555756
04/12/2024;38857;2826;2917;5;3;334675;555757
04/12/2024;38857;2826;2917;7;3;334675;555757
04/12/2024;38858;2826;2917;2;3;339382;555756
04/12/2024;38859;2826;2917;14;4;337981;555754
04/12/2024;38859;2826;2917;19;4;337981;555754
04/12/2024;38855;2826;2917;15;4;328523;555757
04/12/2024;38856;2826;2917;10;4;355311;555756
04/12/2024;38856;2826;2917;12;4;355311;555756
04/12/2024;38857;2826;2917;14;4;334675;555757
04/12/2024;38858;2826;2917;0;4;339382;555756
04/12/2024;38859;2826;2917;17;5;337981;555754
04/12/2024;38855;2826;2917;7;5;328523;555757
04/12/2024;38856;2826;2917;12;5;355311;555756
04/12/2024;38857;2826;2917;5;5;334675;555757
04/12/2024;38858;2826;2917;0;5;339382;555756
04/12/2024;38859;2826;2917;4;6;337981;555754
04/12/2024;38858;2826;2917;0;6;339382;555756
04/12/2024;38860;2834;4750;12;7;341355;555762
04/12/2024;38861;2834;4750;26;7;341295;555755
04/12/2024;38860;2834;4750;9;3;341355;555762
04/12/2024;38860;2834;4750;10;3;341355;555762
04/12/2024;38860;2834;4750;12;3;341355;555762
04/12/2024;38860;2834;4750;12;3;341355;555762
04/12/2024;38861;2834;4750;38;3;341295;555755
04/12/2024;38860;2834;4750;10;4;341355;555762
04/12/2024;38860;2834;4750;12;4;341355;555762
04/12/2024;38860;2834;4750;12;4;341355;555762
04/12/2024;38860;2834;4750;12;5;341355;555762
04/12/2024;38862;2837;4751;31;7;330454;555754
04/12/2024;38862;2837;4751;28;3;330454;555754
04/12/2024;38862;2837;4751;29;3;330454;555754
04/12/2024;38862;2837;4751;12;4;330454;555754
04/12/2024;38862;2837;4751;28;4;330454;555754
04/12/2024;38862;2837;4751;10;5;330454;555754
04/12/2024;38863;2850;4752;10;7;341355;555754
04/12/2024;38863;2850;4752;15;7;341355;555754
04/12/2024;38863;2850;4752;10;3;341355;555754
04/12/2024;38863;2850;4752;10;3;341355;555754
04/12/2024;38863;2850;4752;17;3;341355;555754
04/12/2024;38863;2850;4752;19;3;341355;555754
04/12/2024;38863;2850;4752;5;4;341355;555754
04/12/2024;38863;2850;4752;10;4;341355;555754
04/12/2024;38863;2850;4752;15;4;341355;555754
04/12/2024;38863;2850;4752;15;4;341355;555754
04/12/2024;38863;2850;4752;10;5;341355;555754
04/12/2024;38863;2850;4752;15;5;341355;555754
04/12/2024;38864;2832;4755;4;7;341295;555762
04/12/2024;38864;2832;4755;4;7;341295;555762
04/12/2024;38864;2832;4755;5;7;341295;555762
04/12/2024;38864;2832;4755;9;7;341295;555762
04/12/2024;38864;2832;4755;5;3;341295;555762
04/12/2024;38864;2832;4755;14;3;341295;555762
04/12/2024;38864;2832;4755;17;3;341295;555762
04/12/2024;38864;2832;4755;17;3;341295;555762
04/12/2024;38864;2832;4755;4;4;341295;555762
04/12/2024;38864;2832;4755;5;4;341295;555762
04/12/2024;38864;2832;4755;7;4;341295;555762
04/12/2024;38864;2832;4755;14;4;341295;555762
04/12/2024;38864;2832;4755;15;4;341295;555762
04/12/2024;38864;2832;4755;17;4;341295;555762
04/12/2024;38864;2832;4755;19;4;341295;555762
04/12/2024;38864;2832;4755;4;5;341295;555762
04/12/2024;38864;2832;4755;10;5;341295;555762
04/12/2024;38864;2832;4755;10;5;341295;555762
04/12/2024;38864;2832;4755;12;5;341295;555762
05/12/2024;38865;2826;2917;7;7;355311;555758
05/12/2024;38866;2826;2917;45;3;343295;555757
05/12/2024;38865;2826;2917;21;3;355311;555758
05/12/2024;38866;2826;2917;38;4;343295;555757
05/12/2024;38865;2826;2917;17;4;355311;555758
05/12/2024;38866;2826;2917;23;5;343295;555757
05/12/2024;38865;2826;2917;12;5;355311;555758
05/12/2024;38867;2841;4752;9;5;337959;555758
05/12/2024;38868;2850;4752;0;7;342501;555755
05/12/2024;38869;2850;4752;38;7;330484;555756
05/12/2024;38868;2850;4752;7;3;342501;555755
05/12/2024;38868;2850;4752;19;3;342501;555755
05/12/2024;38869;2850;4752;50;3;330484;555756
05/12/2024;38869;2850;4752;57;3;330484;555756
05/12/2024;38868;2850;4752;9;4;342501;555755
05/12/2024;38868;2850;4752;9;4;342501;555755
05/12/2024;38869;2850;4752;38;4;330484;555756
05/12/2024;38869;2850;4752;47;4;330484;555756
05/12/2024;38868;2850;4752;4;5;342501;555755
05/12/2024;38868;2850;4752;5;5;342501;555755
05/12/2024;38869;2850;4752;61;5;330484;555756
05/12/2024;38870;4067;4752;7;7;347680;555762
05/12/2024;38871;4067;4752;14;3;345791;555758
05/12/2024;38870;4067;4752;17;3;347680;555762
05/12/2024;38871;4067;4752;14;4;345791;555758
05/12/2024;38871;4067;4752;9;5;345791;555758
05/12/2024;38870;4067;4752;5;5;347680;555762
05/12/2024;38871;4067;4752;0;6;345791;555758
05/12/2024;38872;2845;4753;15;7;347680;555756
05/12/2024;38872;2845;4753;12;3;347680;555756
05/12/2024;38872;2845;4753;14;3;347680;555756
05/12/2024;38872;2845;4753;14;3;347680;555756
05/12/2024;38872;2845;4753;10;4;347680;555756
05/12/2024;38872;2845;4753;12;4;347680;555756
05/12/2024;38872;2845;4753;14;4;347680;555756
05/12/2024;38872;2845;4753;14;4;347680;555756
05/12/2024;38872;2845;4753;7;5;347680;555756
05/12/2024;38872;2845;4753;7;5;347680;555756
05/12/2024;38872;2845;4753;10;5;347680;555756
05/12/2024;38872;2845;4753;12;5;347680;555756
05/12/2024;38873;2843;4754;24;3;328523;555756
05/12/2024;38874;3145;4754;5;7;344265;555754
05/12/2024;38875;3145;4754;19;7;341295;555755
05/12/2024;38874;3145;4754;4;3;344265;555754
05/12/2024;38874;3145;4754;29;3;344265;555754
05/12/2024;38874;3145;4754;34;3;344265;555754
05/12/2024;38875;3145;4754;38;3;341295;555755
05/12/2024;38874;3145;4754;42;4;344265;555754
05/12/2024;38876;3917;4754;17;7;328523;555756
05/12/2024;38877;3917;4754;4;3;342501;555755
05/12/2024;38877;3917;4754;5;3;342501;555755
05/12/2024;38877;3917;4754;10;3;342501;555755
05/12/2024;38877;3917;4754;12;3;342501;555755
05/12/2024;38877;3917;4754;12;3;342501;555755
05/12/2024;38877;3917;4754;14;3;342501;555755
05/12/2024;38877;3917;4754;7;4;342501;555755
05/12/2024;38877;3917;4754;7;4;342501;555755
05/12/2024;38877;3917;4754;9;4;342501;555755
05/12/2024;38877;3917;4754;10;4;342501;555755
05/12/2024;38877;3917;4754;12;4;342501;555755
05/12/2024;38877;3917;4754;19;4;342501;555755
05/12/2024;38877;3917;4754;4;5;342501;555755
05/12/2024;38877;3917;4754;17;5;342501;555755
05/12/2024;38878;2832;4755;5;7;334675;555757
05/12/2024;38878;2832;4755;15;4;334675;555757
05/12/2024;38878;2832;4755;19;4;334675;555757
05/12/2024;38878;2832;4755;9;5;334675;555757
05/12/2024;38878;2832;4755;12;5;334675;555757
05/12/2024;38878;2832;4755;19;5;334675;555757
06/12/2024;38879;2826;2917;7;7;340066;555760
06/12/2024;38880;2826;2917;15;7;344072;555756
06/12/2024;38881;2826;2917;7;7;339382;555754
06/12/2024;38881;2826;2917;24;7;339382;555754
